ipsource,entropy ipdest,entropy portdst,ipdest,portdest,Num de cluster
195.149.193.7,-0.0,-0.0,['193.194.76.241'],[80],1
195.190.112.106,-0.0,-0.0,['193.194.76.251'],[445],1
195.191.187.232,-0.0,-0.0,['193.194.76.240'],[23],1
195.225.147.210,-0.0,-0.0,['193.194.76.235'],[445],1
195.34.205.150,-0.0,-0.0,['193.194.76.230'],[23],1
195.34.239.22,4.247927513443585,-0.0,"['193.194.76.224', '193.194.76.231', '193.194.76.226', '193.194.76.228', '193.194.76.237', '193.194.76.247', '193.194.76.230', '193.194.76.254', '193.194.76.238', '193.194.76.227', '193.194.76.239', '193.194.76.229', '193.194.76.248', '193.194.76.244', '193.194.76.235', '193.194.76.242', '193.194.76.249', '193.194.76.240', '193.194.76.223']","[445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445]",74
195.68.111.242,-0.0,-0.0,"['193.194.76.252', '193.194.76.252', '193.194.76.252', '193.194.76.252']","[23, 23, 23, 23]",1
195.9.250.29,-0.0,-0.0,['193.194.76.254'],[23],1
196.206.255.42,-0.0,-0.0,['193.194.76.244'],[5431],1
196.218.140.244,-0.0,-0.0,['193.194.76.250'],[23],1
196.218.37.194,-0.0,-0.0,['193.194.76.233'],[23],1
196.218.89.46,-0.0,-0.0,['193.194.76.222'],[139],1
196.34.92.62,3.7004397181410926,-0.0,"['193.194.76.222', '193.194.76.246', '193.194.76.225', '193.194.76.239', '193.194.76.228', '193.194.76.236', '193.194.76.247', '193.194.76.235', '193.194.76.233', '193.194.76.229', '193.194.76.224', '193.194.76.242', '193.194.76.251']","[445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445]",2
196.37.111.170,-0.0,-0.0,['193.194.76.250'],[445],1
196.52.43.100,2.321928094887362,2.321928094887362,"['193.194.76.232', '193.194.76.249', '193.194.76.234', '193.194.76.243', '193.194.76.235']","[143, 5432, 5908, 138, 8333]",19
196.52.43.101,1.584962500721156,1.584962500721156,"['193.194.76.254', '193.194.76.244', '193.194.76.247']","[110, 3306, 27017]",12
196.52.43.102,2.2516291673878226,1.7924812503605778,"['193.194.76.243', '193.194.76.253', '193.194.76.234', '193.194.76.229', '193.194.76.234', '193.194.76.224']","[23, 23, 23, 5985, 8531, 5222]",28
196.52.43.103,2.584962500721156,2.584962500721156,"['193.194.76.248', '193.194.76.222', '193.194.76.241', '193.194.76.225', '193.194.76.229', '193.194.76.236']","[23, 2160, 5900, 1433, 3306, 22]",24
196.52.43.104,1.584962500721156,1.584962500721156,"['193.194.76.247', '193.194.76.248', '193.194.76.234']","[5432, 68, 135]",12
196.52.43.105,2.5216406363433186,2.5216406363433186,"['193.194.76.232', '193.194.76.239', '193.194.76.230', '193.194.76.254', '193.194.76.239', '193.194.76.233', '193.194.76.249']","[50070, 5060, 1433, 139, 23, 23, 3306]",24
196.52.43.106,1.584962500721156,1.584962500721156,"['193.194.76.229', '193.194.76.233', '193.194.76.245']","[3389, 21, 23]",12
196.52.43.108,2.807354922057604,2.5216406363433186,"['193.194.76.244', '193.194.76.239', '193.194.76.240', '193.194.76.237', '193.194.76.226', '193.194.76.228', '193.194.76.235']","[3389, 1433, 68, 5904, 5906, 5906, 2484]",34
196.52.43.109,2.75,3.0,"['193.194.76.253', '193.194.76.242', '193.194.76.239', '193.194.76.251', '193.194.76.225', '193.194.76.240', '193.194.76.227', '193.194.76.225']","[8531, 1433, 3389, 5908, 2484, 5910, 8090, 3052]",10
196.52.43.110,1.0,1.0,"['193.194.76.241', '193.194.76.222']","[44818, 401]",7
196.52.43.111,2.0,2.0,"['193.194.76.251', '193.194.76.241', '193.194.76.243', '193.194.76.231']","[37777, 3306, 5905, 3389]",32
196.52.43.112,1.0,1.0,"['193.194.76.223', '193.194.76.243']","[5432, 110]",7
196.52.43.114,2.0,2.0,"['193.194.76.238', '193.194.76.229', '193.194.76.234', '193.194.76.231']","[118, 990, 5902, 135]",32
196.52.43.115,2.321928094887362,1.9219280948873623,"['193.194.76.231', '193.194.76.237', '193.194.76.252', '193.194.76.226', '193.194.76.228']","[9418, 21, 554, 987, 987]",28
196.52.43.116,2.0,2.0,"['193.194.76.230', '193.194.76.240', '193.194.76.231', '193.194.76.223']","[23, 8090, 80, 8530]",32
196.52.43.117,2.5216406363433186,2.5216406363433186,"['193.194.76.250', '193.194.76.234', '193.194.76.246', '193.194.76.238', '193.194.76.251', '193.194.76.233', '193.194.76.238']","[5060, 3389, 5060, 5900, 5985, 3333, 16010]",24
196.52.43.118,2.807354922057604,2.5216406363433186,"['193.194.76.235', '193.194.76.223', '193.194.76.243', '193.194.76.250', '193.194.76.224', '193.194.76.252', '193.194.76.251']","[118, 3306, 3493, 21, 21, 2483, 5289]",34
196.52.43.119,2.584962500721156,2.584962500721156,"['193.194.76.242', '193.194.76.254', '193.194.76.246', '193.194.76.230', '193.194.76.234', '193.194.76.244']","[2161, 5060, 5900, 135, 118, 593]",24
196.52.43.120,-0.0,1.0,"['193.194.76.231', '193.194.76.231']","[8531, 62078]",11
196.52.43.121,2.0,2.0,"['193.194.76.234', '193.194.76.232', '193.194.76.224', '193.194.76.250']","[5900, 3389, 3493, 5907]",32
196.52.43.122,2.321928094887362,2.321928094887362,"['193.194.76.242', '193.194.76.229', '193.194.76.225', '193.194.76.237', '193.194.76.222']","[9200, 67, 2001, 6379, 118]",19
196.52.43.123,1.5,2.0,"['193.194.76.250', '193.194.76.243', '193.194.76.243', '193.194.76.241']","[111, 2121, 1026, 135]",30
196.52.43.124,2.0,2.0,"['193.194.76.241', '193.194.76.231', '193.194.76.234', '193.194.76.222']","[554, 5432, 3306, 2161]",32
196.52.43.125,1.584962500721156,1.584962500721156,"['193.194.76.230', '193.194.76.236', '193.194.76.238']","[2484, 2121, 2161]",12
196.52.43.126,2.913977073182752,3.095795255000934,"['193.194.76.226', '193.194.76.228', '193.194.76.223', '193.194.76.226', '193.194.76.228', '193.194.76.224', '193.194.76.224', '193.194.76.241', '193.194.76.240', '193.194.76.239', '193.194.76.235']","[5432, 5432, 8090, 44818, 44818, 1025, 3389, 16010, 1433, 5061, 5909]",31
196.52.43.127,2.5216406363433186,2.807354922057604,"['193.194.76.252', '193.194.76.247', '193.194.76.240', '193.194.76.252', '193.194.76.225', '193.194.76.234', '193.194.76.229']","[21, 5060, 3389, 16010, 5900, 401, 50070]",45
196.52.43.128,1.9219280948873623,1.9219280948873623,"['193.194.76.254', '193.194.76.233', '193.194.76.237', '193.194.76.233', '193.194.76.247']","[1433, 3389, 5908, 5906, 3389]",32
196.52.43.129,2.321928094887362,2.321928094887362,"['193.194.76.231', '193.194.76.245', '193.194.76.250', '193.194.76.227', '193.194.76.251']","[990, 5900, 1433, 2161, 8088]",19
196.52.43.130,2.321928094887362,1.9219280948873623,"['193.194.76.250', '193.194.76.235', '193.194.76.229', '193.194.76.232', '193.194.76.224']","[3306, 23, 23, 5900, 5905]",28
196.52.43.131,1.5219280948873621,2.321928094887362,"['193.194.76.232', '193.194.76.232', '193.194.76.245', '193.194.76.222', '193.194.76.222']","[5986, 5432, 21, 5900, 20]",30
196.52.43.51,3.0,3.0,"['193.194.76.249', '193.194.76.225', '193.194.76.234', '193.194.76.242', '193.194.76.244', '193.194.76.229', '193.194.76.246', '193.194.76.248']","[3389, 5060, 8443, 5904, 5061, 135, 2323, 1025]",72
196.52.43.52,3.0,2.25,"['193.194.76.240', '193.194.76.241', '193.194.76.251', '193.194.76.222', '193.194.76.243', '193.194.76.235', '193.194.76.232', '193.194.76.254']","[23, 23, 21, 21, 3306, 3306, 5000, 111]",68
196.52.43.53,2.75,3.0,"['193.194.76.244', '193.194.76.223', '193.194.76.244', '193.194.76.230', '193.194.76.242', '193.194.76.224', '193.194.76.241', '193.194.76.235']","[5060, 111, 1433, 5432, 5900, 11211, 5909, 445]",10
196.52.43.54,2.0,2.0,"['193.194.76.247', '193.194.76.224', '193.194.76.227', '193.194.76.246']","[111, 3306, 23, 995]",32
196.52.43.55,2.2516291673878226,2.584962500721156,"['193.194.76.245', '193.194.76.241', '193.194.76.225', '193.194.76.250', '193.194.76.241', '193.194.76.248']","[593, 6379, 2483, 8530, 5907, 139]",55
196.52.43.56,2.0,2.0,"['193.194.76.236', '193.194.76.248', '193.194.76.237', '193.194.76.242']","[3389, 9418, 9042, 5909]",32
196.52.43.57,2.0,2.0,"['193.194.76.245', '193.194.76.236', '193.194.76.238', '193.194.76.252']","[80, 5907, 5910, 138]",32
196.52.43.58,2.5216406363433186,2.807354922057604,"['193.194.76.229', '193.194.76.238', '193.194.76.237', '193.194.76.245', '193.194.76.235', '193.194.76.223', '193.194.76.235']","[21, 3306, 5432, 554, 9042, 5800, 67]",45
196.52.43.59,2.0,2.0,"['193.194.76.251', '193.194.76.230', '193.194.76.244', '193.194.76.236']","[5432, 3306, 21, 135]",32
196.52.43.60,1.5,2.0,"['193.194.76.252', '193.194.76.233', '193.194.76.230', '193.194.76.252']","[1433, 5800, 5910, 139]",30
196.52.43.61,1.0,1.0,"['193.194.76.254', '193.194.76.235']","[21, 2001]",7
196.52.43.62,2.584962500721156,2.584962500721156,"['193.194.76.246', '193.194.76.235', '193.194.76.236', '193.194.76.244', '193.194.76.231', '193.194.76.250']","[22, 62078, 111, 8888, 5904, 2001]",24
196.52.43.63,1.584962500721156,1.584962500721156,"['193.194.76.247', '193.194.76.249', '193.194.76.251']","[1433, 443, 111]",12
196.52.43.64,2.584962500721156,2.584962500721156,"['193.194.76.224', '193.194.76.230', '193.194.76.251', '193.194.76.241', '193.194.76.240', '193.194.76.223']","[5908, 8081, 990, 2121, 67, 6001]",24
196.52.43.65,2.725480556997868,2.725480556997868,"['193.194.76.245', '193.194.76.226', '193.194.76.228', '193.194.76.229', '193.194.76.236', '193.194.76.223', '193.194.76.226', '193.194.76.228', '193.194.76.249']","[8088, 23, 23, 5900, 5906, 139, 389, 389, 111]",54
196.52.43.66,3.0,3.0,"['193.194.76.235', '193.194.76.247', '193.194.76.224', '193.194.76.238', '193.194.76.246', '193.194.76.248', '193.194.76.225', '193.194.76.244']","[3389, 16010, 389, 5432, 9042, 873, 9200, 990]",72
196.52.43.85,2.5,3.0,"['193.194.76.252', '193.194.76.246', '193.194.76.223', '193.194.76.237', '193.194.76.223', '193.194.76.247', '193.194.76.246', '193.194.76.238']","[3306, 3389, 50070, 9443, 5289, 139, 7547, 62078]",45
196.52.43.86,1.0,1.0,"['193.194.76.231', '193.194.76.245']","[3306, 1433]",7
196.52.43.87,1.9219280948873623,2.321928094887362,"['193.194.76.223', '193.194.76.245', '193.194.76.225', '193.194.76.232', '193.194.76.245']","[23, 993, 554, 3493, 5902]",0
196.52.43.88,2.584962500721156,2.584962500721156,"['193.194.76.225', '193.194.76.244', '193.194.76.248', '193.194.76.249', '193.194.76.246', '193.194.76.232']","[3389, 5432, 5900, 44818, 2161, 118]",24
196.52.43.89,2.807354922057604,2.5216406363433186,"['193.194.76.232', '193.194.76.245', '193.194.76.242', '193.194.76.233', '193.194.76.244', '193.194.76.234', '193.194.76.231']","[5060, 3389, 5060, 5903, 5909, 8888, 502]",34
196.52.43.90,1.584962500721156,1.584962500721156,"['193.194.76.247', '193.194.76.248', '193.194.76.253']","[3306, 443, 8080]",12
196.52.43.91,2.807354922057604,2.1280852788913944,"['193.194.76.251', '193.194.76.249', '193.194.76.241', '193.194.76.226', '193.194.76.228', '193.194.76.234', '193.194.76.233']","[5900, 23, 2323, 5060, 5060, 5432, 5060]",68
196.52.43.92,1.0,1.0,"['193.194.76.235', '193.194.76.253']","[27017, 21]",7
196.52.43.93,2.5216406363433186,2.807354922057604,"['193.194.76.237', '193.194.76.227', '193.194.76.243', '193.194.76.227', '193.194.76.250', '193.194.76.230', '193.194.76.249']","[23, 1433, 5900, 2484, 5902, 2323, 2483]",45
196.52.43.94,2.0,2.0,"['193.194.76.252', '193.194.76.227', '193.194.76.222', '193.194.76.239']","[593, 135, 1521, 143]",32
196.52.43.95,3.0,2.75,"['193.194.76.233', '193.194.76.244', '193.194.76.240', '193.194.76.253', '193.194.76.224', '193.194.76.251', '193.194.76.234', '193.194.76.231']","[5900, 5904, 5432, 3389, 5900, 5907, 2161, 50070]",76
196.52.43.96,-0.0,-0.0,['193.194.76.224'],[5061],1
196.52.43.97,3.169925001442312,2.94770277922009,"['193.194.76.236', '193.194.76.252', '193.194.76.223', '193.194.76.253', '193.194.76.237', '193.194.76.227', '193.194.76.241', '193.194.76.226', '193.194.76.228']","[5986, 3389, 5060, 5910, 139, 5800, 20, 3052, 3052]",72
196.52.43.98,2.5,2.75,"['193.194.76.243', '193.194.76.227', '193.194.76.236', '193.194.76.227', '193.194.76.237', '193.194.76.237', '193.194.76.242', '193.194.76.245']","[3389, 6001, 5060, 3389, 22, 2160, 110, 2222]",45
196.52.43.99,2.0,1.0,"['193.194.76.223', '193.194.76.227', '193.194.76.228', '193.194.76.226']","[5900, 5900, 502, 502]",22
197.156.104.113,-0.0,-0.0,['193.194.76.228'],[445],1
197.157.192.245,-0.0,-0.0,['193.194.76.231'],[8080],1
197.220.115.194,-0.0,-0.0,['193.194.76.245'],[80],1
197.226.7.159,-0.0,-0.0,['193.194.76.237'],[5555],1
197.248.24.6,-0.0,-0.0,['193.194.76.238'],[8080],1
197.32.111.3,-0.0,-0.0,['193.194.76.228'],[23],1
197.33.13.159,-0.0,-0.0,['193.194.76.233'],[23],1
197.33.219.187,-0.0,-0.0,['193.194.76.228'],[2323],1
197.33.249.181,-0.0,-0.0,['193.194.76.222'],[23],1
197.34.154.175,-0.0,-0.0,['193.194.76.224'],[23],1
197.35.123.34,-0.0,-0.0,['193.194.76.249'],[23],1
197.35.164.255,-0.0,-0.0,['193.194.76.224'],[23],1
197.35.207.162,-0.0,-0.0,['193.194.76.241'],[23],1
197.35.38.202,-0.0,-0.0,['193.194.76.246'],[23],1
197.38.17.94,-0.0,-0.0,['193.194.76.223'],[23],1
197.38.29.165,-0.0,-0.0,['193.194.76.231'],[23],1
197.38.94.105,-0.0,-0.0,['193.194.76.222'],[23],1
197.39.176.149,-0.0,-0.0,['193.194.76.236'],[23],1
197.39.192.74,-0.0,-0.0,['193.194.76.222'],[23],1
197.40.153.224,-0.0,-0.0,['193.194.76.254'],[23],1
197.40.162.231,-0.0,-0.0,['193.194.76.227'],[23],1
197.40.245.102,-0.0,-0.0,['193.194.76.227'],[23],1
197.41.11.122,-0.0,-0.0,['193.194.76.248'],[23],1
197.41.156.70,-0.0,-0.0,['193.194.76.233'],[23],1
197.41.177.80,-0.0,-0.0,['193.194.76.246'],[23],1
197.41.19.87,-0.0,-0.0,['193.194.76.248'],[23],1
197.41.205.186,-0.0,-0.0,['193.194.76.235'],[23],1
197.41.61.26,-0.0,-0.0,['193.194.76.232'],[23],1
197.41.76.35,-0.0,-0.0,['193.194.76.245'],[23],1
197.41.79.65,-0.0,-0.0,['193.194.76.243'],[2323],1
197.42.135.246,-0.0,-0.0,['193.194.76.228'],[23],1
197.43.167.143,-0.0,-0.0,['193.194.76.245'],[23],1
197.43.243.107,-0.0,-0.0,['193.194.76.244'],[23],1
197.43.31.155,-0.0,-0.0,['193.194.76.239'],[23],1
197.43.81.142,-0.0,-0.0,['193.194.76.233'],[23],1
197.43.94.85,-0.0,-0.0,['193.194.76.233'],[23],1
197.44.78.99,-0.0,-0.0,['193.194.76.240'],[23],1
197.45.175.129,-0.0,-0.0,['193.194.76.252'],[23],1
197.46.131.13,-0.0,-0.0,['193.194.76.241'],[23],1
197.46.186.193,-0.0,-0.0,['193.194.76.241'],[2323],1
197.46.202.100,-0.0,-0.0,['193.194.76.249'],[23],1
197.46.224.165,-0.0,-0.0,['193.194.76.243'],[23],1
197.46.236.162,-0.0,-0.0,['193.194.76.251'],[2323],1
197.46.248.128,-0.0,-0.0,['193.194.76.242'],[23],1
197.46.87.77,-0.0,-0.0,['193.194.76.244'],[23],1
197.48.229.71,-0.0,-0.0,['193.194.76.245'],[23],1
197.48.7.208,-0.0,-0.0,['193.194.76.226'],[23],1
197.48.72.9,-0.0,-0.0,['193.194.76.236'],[23],1
197.48.82.17,-0.0,-0.0,['193.194.76.236'],[23],1
197.49.159.64,-0.0,-0.0,['193.194.76.242'],[23],1
197.49.175.248,-0.0,-0.0,['193.194.76.237'],[23],1
197.49.21.208,-0.0,-0.0,['193.194.76.250'],[23],1
197.50.159.53,-0.0,-0.0,['193.194.76.253'],[23],1
197.51.154.227,-0.0,-0.0,['193.194.76.244'],[445],1
197.51.221.130,-0.0,-0.0,['193.194.76.227'],[23],1
197.51.238.152,-0.0,-0.0,"['193.194.76.231', '193.194.76.231', '193.194.76.231']","[445, 445, 445]",1
197.51.82.102,-0.0,-0.0,['193.194.76.229'],[23],1
197.53.154.55,-0.0,-0.0,['193.194.76.238'],[23],1
197.53.70.25,-0.0,-0.0,['193.194.76.249'],[23],1
197.55.123.97,-0.0,-0.0,['193.194.76.239'],[23],1
197.55.172.21,-0.0,-0.0,['193.194.76.225'],[23],1
197.55.182.29,-0.0,-0.0,['193.194.76.229'],[23],1
197.55.44.84,-0.0,-0.0,['193.194.76.234'],[23],1
197.55.5.27,-0.0,-0.0,['193.194.76.235'],[23],1
197.55.72.150,-0.0,-0.0,['193.194.76.251'],[23],1
197.56.39.104,-0.0,-0.0,['193.194.76.251'],[23],1
197.56.44.24,-0.0,-0.0,['193.194.76.243'],[23],1
197.56.73.52,-0.0,-0.0,['193.194.76.254'],[23],1
197.57.18.212,-0.0,-0.0,['193.194.76.253'],[23],1
197.58.191.7,-0.0,-0.0,['193.194.76.254'],[23],1
197.58.6.228,-0.0,-0.0,['193.194.76.234'],[23],1
197.58.91.57,-0.0,-0.0,['193.194.76.249'],[2323],1
197.59.173.183,-0.0,-0.0,['193.194.76.242'],[23],1
197.59.178.70,-0.0,-0.0,['193.194.76.252'],[23],1
197.60.156.147,-0.0,-0.0,['193.194.76.241'],[23],1
197.60.232.59,-0.0,-0.0,['193.194.76.246'],[23],1
197.60.31.55,-0.0,-0.0,['193.194.76.222'],[23],1
197.60.39.84,-0.0,-0.0,['193.194.76.248'],[23],1
197.60.98.19,-0.0,-0.0,['193.194.76.243'],[23],1
197.60.99.95,-0.0,-0.0,['193.194.76.250'],[23],1
197.61.135.53,-0.0,-0.0,['193.194.76.243'],[23],1
197.61.140.158,-0.0,-0.0,['193.194.76.254'],[23],1
197.61.23.128,-0.0,-0.0,['193.194.76.246'],[2323],1
197.95.146.249,-0.0,-0.0,['193.194.76.246'],[23],1
198.108.66.102,-0.0,-0.0,['193.194.76.237'],[21],1
198.108.66.104,-0.0,-0.0,['193.194.76.223'],[21],1
198.108.66.105,-0.0,-0.0,['193.194.76.224'],[21],1
198.108.66.111,-0.0,-0.0,['193.194.76.246'],[21],1
198.108.66.208,1.0,-0.0,"['193.194.76.232', '193.194.76.248']","[16992, 16992]",8
198.108.66.209,1.0,-0.0,"['193.194.76.249', '193.194.76.233']","[16992, 16992]",8
198.108.66.210,1.0,-0.0,"['193.194.76.234', '193.194.76.250']","[16992, 16992]",8
198.108.66.211,1.0,-0.0,"['193.194.76.251', '193.194.76.235']","[16992, 16992]",8
198.108.66.212,1.0,-0.0,"['193.194.76.236', '193.194.76.252']","[16992, 16992]",8
198.108.66.213,-0.0,-0.0,['193.194.76.237'],[16992],1
198.108.66.214,1.0,-0.0,"['193.194.76.238', '193.194.76.254']","[16992, 16992]",8
198.108.66.215,-0.0,-0.0,['193.194.76.239'],[16992],1
198.108.66.216,-0.0,-0.0,['193.194.76.240'],[16992],1
198.108.66.217,1.0,-0.0,"['193.194.76.241', '193.194.76.225']","[16992, 16992]",8
198.108.66.218,1.0,-0.0,"['193.194.76.226', '193.194.76.242']","[16992, 16992]",8
198.108.66.219,1.0,-0.0,"['193.194.76.243', '193.194.76.227']","[16992, 16992]",8
198.108.66.220,1.0,-0.0,"['193.194.76.228', '193.194.76.244']","[16992, 16992]",8
198.108.66.221,-0.0,-0.0,['193.194.76.245'],[16992],1
198.108.66.222,-0.0,-0.0,['193.194.76.230'],[16992],1
198.108.66.223,-0.0,-0.0,['193.194.76.231'],[16992],1
198.108.66.240,1.0,-0.0,"['193.194.76.245', '193.194.76.229']","[1311, 1311]",8
198.108.66.241,-0.0,-0.0,['193.194.76.230'],[1311],1
198.108.66.242,1.0,-0.0,"['193.194.76.231', '193.194.76.247']","[1311, 1311]",8
198.108.66.243,1.0,-0.0,"['193.194.76.248', '193.194.76.232']","[1311, 1311]",8
198.108.66.244,1.0,-0.0,"['193.194.76.233', '193.194.76.249']","[1311, 1311]",8
198.108.66.245,1.0,-0.0,"['193.194.76.234', '193.194.76.250']","[1311, 1311]",8
198.108.66.246,1.0,-0.0,"['193.194.76.235', '193.194.76.251']","[1311, 1311]",8
198.108.66.247,1.0,-0.0,"['193.194.76.252', '193.194.76.236']","[1311, 1311]",8
198.108.66.248,1.0,-0.0,"['193.194.76.253', '193.194.76.237']","[1311, 1311]",8
198.108.66.249,1.584962500721156,-0.0,"['193.194.76.222', '193.194.76.238', '193.194.76.254']","[1311, 1311, 1311]",3
198.108.66.250,1.0,-0.0,"['193.194.76.239', '193.194.76.223']","[1311, 1311]",8
198.108.66.251,1.0,-0.0,"['193.194.76.224', '193.194.76.240']","[1311, 1311]",8
198.108.66.252,1.0,-0.0,"['193.194.76.241', '193.194.76.225']","[1311, 1311]",8
198.108.66.253,1.0,-0.0,"['193.194.76.226', '193.194.76.242']","[1311, 1311]",8
198.108.66.254,1.0,-0.0,"['193.194.76.227', '193.194.76.243']","[1311, 1311]",8
198.108.66.255,1.0,-0.0,"['193.194.76.244', '193.194.76.228']","[1311, 1311]",8
198.108.66.33,-0.0,-0.0,['193.194.76.227'],[465],1
198.108.66.44,-0.0,-0.0,['193.194.76.238'],[465],1
198.108.66.45,-0.0,-0.0,['193.194.76.239'],[465],1
198.108.66.47,-0.0,-0.0,['193.194.76.225'],[465],1
198.108.66.48,-0.0,-0.0,['193.194.76.241'],[8089],1
198.108.66.49,1.0,-0.0,"['193.194.76.226', '193.194.76.242']","[8089, 8089]",8
198.108.66.50,1.0,-0.0,"['193.194.76.243', '193.194.76.227']","[8089, 8089]",8
198.108.66.51,1.0,-0.0,"['193.194.76.228', '193.194.76.244']","[8089, 8089]",8
198.108.66.52,1.0,-0.0,"['193.194.76.229', '193.194.76.245']","[8089, 8089]",8
198.108.66.53,1.0,-0.0,"['193.194.76.230', '193.194.76.246']","[8089, 8089]",8
198.108.66.54,-0.0,-0.0,['193.194.76.247'],[8089],1
198.108.66.55,-0.0,-0.0,['193.194.76.232'],[8089],1
198.108.66.56,1.0,-0.0,"['193.194.76.249', '193.194.76.233']","[8089, 8089]",8
198.108.66.57,1.0,-0.0,"['193.194.76.250', '193.194.76.234']","[8089, 8089]",8
198.108.66.58,-0.0,-0.0,['193.194.76.251'],[8089],1
198.108.66.59,1.0,-0.0,"['193.194.76.252', '193.194.76.236']","[8089, 8089]",8
198.108.66.60,1.0,-0.0,"['193.194.76.237', '193.194.76.253']","[8089, 8089]",8
198.108.66.61,1.584962500721156,-0.0,"['193.194.76.238', '193.194.76.222', '193.194.76.254']","[8089, 8089, 8089]",3
198.108.66.63,1.0,-0.0,"['193.194.76.224', '193.194.76.240']","[8089, 8089]",8
198.108.66.86,-0.0,-0.0,['193.194.76.235'],[443],1
198.108.66.90,-0.0,-0.0,['193.194.76.239'],[443],1
198.108.66.94,-0.0,-0.0,['193.194.76.227'],[443],1
198.108.66.98,-0.0,-0.0,['193.194.76.249'],[21],1
198.108.67.100,-0.0,1.0,"['193.194.76.237', '193.194.76.237']","[6003, 9500]",11
198.108.67.102,2.0,2.0,"['193.194.76.238', '193.194.76.234', '193.194.76.242', '193.194.76.244']","[9219, 8084, 7014, 8410]",32
198.108.67.103,-0.0,1.0,"['193.194.76.235', '193.194.76.235']","[5596, 5985]",11
